caminho_imagem,classe
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_28_57#036.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_55_26#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_33_59#076.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_55_46#034.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_28_54#080.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_45_45#011.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_28_59#023.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_30_42#055.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_33_46#087.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_30_25#093.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_39_02#050.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_00_26#029.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_44_00#016.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_35_47#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_28_54#088.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_15_44#006.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_39_02#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_45_25#081.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_48_47#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_15_24#016.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_14_01#013.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_10_41#011.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_23_46#044.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_15_55_51#035.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_39_02#077.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_15_24#038.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_49_00#063.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_50_46#098.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_28_57#040.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_30_25#027.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_33_46#082.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_17_55_57#048.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_28_51#065.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_10_26#068.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_33_52#050.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_20_44#051.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_18_51#015.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_50_25#057.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_28_51#008.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_20_24#085.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_08_53#034.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_50_43#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_44_00#035.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_15_27#077.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_49_00#059.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_11_55_40#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_23_59#068.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_20_27#043.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_33_46#052.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_40_47#012.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_53_50#009.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_15_24#014.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_48_52#014.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_10_10_35#093.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_39_02#024.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_15_50_51#098.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_48_58#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_55_48#012.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_23_54#010.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_05_26#057.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_13_56#034.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_10_26#003.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_13_56#033.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_45_25#061.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_33_46#070.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_35_25#076.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_13_48#015.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_15_24#038.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_08_59#090.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_05_43#078.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_58_56#080.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_30_27#081.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_03_50#031.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_20_24#053.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_54_00#001.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_55_46#013.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_13_56#055.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_05_26#061.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_48_58#056.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_00_43#013.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_38_57#008.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_15_05_49#014.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_18_54#067.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_05_43#012.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_28_59#089.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_18_30_59#054.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_43_55#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_55_29#089.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_03_56#066.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_40_28#085.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_58_56#045.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_09_05_32#093.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_33_59#038.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_45_25#071.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_03_53#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_15_44#093.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_33_59#040.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_15_41#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_13_48#074.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_15_00_49#002.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_18_56#001.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_16_25_53#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_13_48#029.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_30_25#010.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_23_46#028.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_18_30_59#016.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_38_46#060.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_00_26#031.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_38_49#008.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_05_46#095.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_43_49#056.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_15_27#014.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_03_58#056.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_11_50_40#007.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_04_01#012.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_05_41#089.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_23_48#016.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_45_25#057.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_28_51#015.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_30_25#043.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_43_47#018.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_09_15_32#090.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_03_53#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_10_46#002.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_39_00#020.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_40_25#066.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_39_02#044.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_40_47#002.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_08_59#077.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_17_55_57#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_03_58#026.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_10_41#006.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_18_48#008.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_25_27#098.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_13_56#040.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_45_28#090.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_44_02#060.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_00_40#044.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_13_48#082.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_15_24#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_38_46#034.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_50_25#083.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_33_46#028.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_10_26#054.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_54_00#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_11_40_40#047.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_58_53#018.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_10_46#024.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_43_49#022.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_15_47#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_08_48#050.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_15_44#068.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_58_50#080.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_55_26#042.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_03_50#003.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_14_25_47#093.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_18_48#074.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_17_20_55#092.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_39_00#034.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_50_25#017.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_06_33_46#018.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_10_26#076.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_03_56#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_35_25#028.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_07_43_49#032.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_15_20_50#039.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_29_02#032.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_11_55_40#006.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_08_08_51#033.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_12_05_41#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_11_49_00#075.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_15_10_49#025.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_10_08_56#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_13_25_44#046.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_09_33_54#073.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_07_15_27#046.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-11\Empty\2012-11-11_12_29_02#023.jpg,Empty
PKLot\PKLotSegmented\PUC\Cloudy\2012-11-08\Empty\2012-11-08_06_45_25#015.jpg,Empty
