caminho_imagem,classe
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_09_34_30#070.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_08_41_04#079.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_42_50#087.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_14_32_52#076.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_17_14_02#069.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_07_54_56#087.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_11_11_12#027.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_17_49#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_15_52_55#085.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_11_18_47#088.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_08_36_50#065.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_10_21_09#051.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_22_49#041.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_15_52_55#085.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_11_23_47#067.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_09_24_01#045.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_10_21_09#071.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_32_49#007.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_15_52_55#085.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_10_58_46#047.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_08_36_50#100.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_07_51_02#070.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_32_49#060.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_14_32_52#076.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_10_53_46#067.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_09_29_16#030.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_14_41_21#040.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_09_02_51#051.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_14_32_52#076.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_10_48_45#071.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_09_34_30#015.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_15_36_23#030.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_37_50#021.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_14_32_52#076.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_10_48_45#067.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_09_50_14#055.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_09_31_07#035.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_42_50#068.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_14_32_52#076.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_11_28_47#067.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_08_26_22#050.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_11_26_12#061.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_32_49#009.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_15_52_55#085.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_10_58_46#068.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_08_10_40#074.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_13_31_18#098.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_42_50#063.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_14_32_52#076.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_10_18_44#070.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_09_08_18#040.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_16_01_25#029.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-05\Occupied\2012-10-05_08_52_50#012.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-12\Occupied\2012-10-12_15_52_55#085.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-10-13\Occupied\2012-10-13_11_33_47#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-12\Occupied\2012-09-12_08_36_50#033.jpg,Occupied
PKLot\PKLotSegmented\PUC\Cloudy\2012-09-28\Occupied\2012-09-28_17_01_27#042.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_06_52_56#058.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_06_20_11#048.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_07_57_32#059.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_35_51#099.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_12_43_33#066.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_07_22_57#055.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_06_45_12#031.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_07_57_32#063.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_30_51#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_09_28_22#090.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_07_07_57#060.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_13_35_29#089.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_08_00_54#041.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_50_52#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_15_48_42#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_07_37_58#041.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_07_25_14#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_07_57_27#084.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_25_51#092.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_12_43_33#013.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_06_37_56#004.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_13_35_29#069.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_15_21_51#007.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_09_05_52#100.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_13_38_35#040.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_06_22_55#079.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_06_10_10#001.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_07_58_36#096.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_50_52#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_16_28_44#002.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_06_27_55#001.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_13_30_28#016.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_18_11_58#033.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_09_00_52#100.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_11_33_29#013.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_07_27_57#081.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_07_05_12#099.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_09_51_36#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_09_00_52#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_11_38_29#041.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_07_22_57#049.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_07_25_14#034.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_07_59_29#037.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_20_50#094.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_11_43_29#041.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_07_12_57#054.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_07_10_13#035.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_07_57_16#065.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_55_52#090.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_11_28_29#053.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Empty\2012-09-16_06_57_56#064.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Empty\2012-09-21_12_10_25#078.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Empty\2012-10-11_12_06_43#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Empty\2012-10-23_08_25_51#099.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Empty\2012-10-25_14_03_36#009.jpg,Empty
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_42_58#052.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_12_40_27#040.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_08_01_00#015.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_35_51#052.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_17_23_48#064.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_47_58#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_10_20_21#037.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_08_46_33#081.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_25_51#042.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_10_33_26#095.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_47_58#071.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_08_55_17#050.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_07_59_56#068.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_25_51#075.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_08_28_19#006.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_17_57#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_07_40_14#034.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_10_16_37#007.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_55_52#047.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_12_38_32#060.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_02_57#071.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_11_25_24#022.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_07_57_43#055.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_45_51#087.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_08_28_19#075.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_32_58#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_10_50_22#023.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_07_59_08#017.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_20_50#077.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_13_48_35#038.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_37_58#052.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_08_05_15#058.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_08_36_33#061.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_35_51#054.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_19_03_53#054.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_27_57#052.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_10_35_22#011.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_11_16_41#084.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_25_51#075.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_12_08_31#066.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_08_02_59#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_09_50_20#043.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_14_41_49#016.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_40_51#007.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_14_43_38#100.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_42_58#072.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_08_15_16#009.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_08_00_33#023.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_30_51#015.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_09_33_23#003.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_52_58#052.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-21\Occupied\2012-09-21_10_45_22#042.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-11\Occupied\2012-10-11_08_31_33#009.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-23\Occupied\2012-10-23_08_35_51#057.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-10-25\Occupied\2012-10-25_18_13_50#091.jpg,Occupied
PKLot\PKLotSegmented\PUC\Rainy\2012-09-16\Occupied\2012-09-16_07_42_58#052.jpg,Occupied
PKLot\PKLotSegmented\PUC\Sunny\2012-09-11\Empty\2012-09-11_15_29_29#036.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-12\Empty\2012-09-12_13_45_56#042.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-13\Empty\2012-09-13_12_05_21#052.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-14\Empty\2012-09-14_17_21_31#089.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-15\Empty\2012-09-15_12_12_14#023.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-11\Empty\2012-09-11_15_29_29#097.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-12\Empty\2012-09-12_17_57_02#018.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-13\Empty\2012-09-13_16_25_32#012.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-14\Empty\2012-09-14_12_56_21#092.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-15\Empty\2012-09-15_13_57_18#081.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-11\Empty\2012-09-11_15_55_21#095.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-12\Empty\2012-09-12_11_08_53#090.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-13\Empty\2012-09-13_06_41_47#009.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-14\Empty\2012-09-14_14_11_23#026.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-15\Empty\2012-09-15_15_22_22#025.jpg,Empty
PKLot\PKLotSegmented\PUC\Sunny\2012-09-11\Empty\2012-09-11_16_24_53#096.jpg,Empty
